timestamp_utc,date,Facility ID,Facility Name,State,County,Staffed Beds,ICU Beds,Occupied MedSurg,Occupied ICU,ER Wait Mins,Diverted Transfers,Incoming Transfer Requests,Flu RSV COVID Admissions,Case Mix Index,CMS Overall Rating,Data Source
2026-08-01T15:52:33.214045+00:00,2026-08-01,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,78,10,54,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-02T15:52:33.214045+00:00,2026-08-02,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,6,27,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-02T15:52:33.214045+00:00,2026-08-02,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,53,6,56,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-02T15:52:33.214045+00:00,2026-08-02,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,62,9,58,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-02T15:52:33.214045+00:00,2026-08-02,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,58,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-02T15:52:33.214045+00:00,2026-08-02,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,81,10,56,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-03T15:52:33.214045+00:00,2026-08-03,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-03T15:52:33.214045+00:00,2026-08-03,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,52,6,55,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-03T15:52:33.214045+00:00,2026-08-03,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,63,9,59,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-03T15:52:33.214045+00:00,2026-08-03,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,35,5,57,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-03T15:52:33.214045+00:00,2026-08-03,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,77,10,54,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-04T15:52:33.214045+00:00,2026-08-04,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-04T15:52:33.214045+00:00,2026-08-04,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,53,6,56,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-04T15:52:33.214045+00:00,2026-08-04,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,62,9,59,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-04T15:52:33.214045+00:00,2026-08-04,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-04T15:52:33.214045+00:00,2026-08-04,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,79,10,55,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-05T15:52:33.214045+00:00,2026-08-05,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-05T15:52:33.214045+00:00,2026-08-05,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,56,7,59,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-05T15:52:33.214045+00:00,2026-08-05,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,61,9,58,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-05T15:52:33.214045+00:00,2026-08-05,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,35,5,57,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-05T15:52:33.214045+00:00,2026-08-05,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,83,10,58,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-06T15:52:33.214045+00:00,2026-08-06,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-06T15:52:33.214045+00:00,2026-08-06,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,51,6,55,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-06T15:52:33.214045+00:00,2026-08-06,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,62,9,58,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-06T15:52:33.214045+00:00,2026-08-06,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,60,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-06T15:52:33.214045+00:00,2026-08-06,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,83,10,58,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-07T15:52:33.214045+00:00,2026-08-07,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-07T15:52:33.214045+00:00,2026-08-07,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,52,6,55,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-07T15:52:33.214045+00:00,2026-08-07,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,59,8,56,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-07T15:52:33.214045+00:00,2026-08-07,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,34,5,56,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-07T15:52:33.214045+00:00,2026-08-07,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,80,10,56,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-08T15:52:33.214045+00:00,2026-08-08,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-08T15:52:33.214045+00:00,2026-08-08,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,55,7,58,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-08T15:52:33.214045+00:00,2026-08-08,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,60,8,57,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-08T15:52:33.214045+00:00,2026-08-08,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-08T15:52:33.214045+00:00,2026-08-08,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,82,10,58,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-09T15:52:33.214045+00:00,2026-08-09,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,28,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-09T15:52:33.214045+00:00,2026-08-09,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,55,7,58,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-09T15:52:33.214045+00:00,2026-08-09,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,61,8,57,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-09T15:52:33.214045+00:00,2026-08-09,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,58,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-09T15:52:33.214045+00:00,2026-08-09,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,87,11,61,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-10T15:52:33.214045+00:00,2026-08-10,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,16,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-10T15:52:33.214045+00:00,2026-08-10,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,55,7,58,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-10T15:52:33.214045+00:00,2026-08-10,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,61,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-10T15:52:33.214045+00:00,2026-08-10,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,58,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-10T15:52:33.214045+00:00,2026-08-10,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,84,10,59,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-11T15:52:33.214045+00:00,2026-08-11,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-11T15:52:33.214045+00:00,2026-08-11,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,61,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-11T15:52:33.214045+00:00,2026-08-11,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,60,8,57,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-11T15:52:33.214045+00:00,2026-08-11,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,61,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-11T15:52:33.214045+00:00,2026-08-11,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,85,11,60,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-12T15:52:33.214045+00:00,2026-08-12,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-12T15:52:33.214045+00:00,2026-08-12,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-12T15:52:33.214045+00:00,2026-08-12,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,60,8,56,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-12T15:52:33.214045+00:00,2026-08-12,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,61,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-12T15:52:33.214045+00:00,2026-08-12,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,82,10,58,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-13T15:52:33.214045+00:00,2026-08-13,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-13T15:52:33.214045+00:00,2026-08-13,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,57,7,60,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-13T15:52:33.214045+00:00,2026-08-13,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,60,8,57,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-13T15:52:33.214045+00:00,2026-08-13,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,60,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-13T15:52:33.214045+00:00,2026-08-13,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,82,10,57,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-14T15:52:33.214045+00:00,2026-08-14,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-14T15:52:33.214045+00:00,2026-08-14,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,55,7,58,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-14T15:52:33.214045+00:00,2026-08-14,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,61,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-14T15:52:33.214045+00:00,2026-08-14,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,62,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-14T15:52:33.214045+00:00,2026-08-14,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,83,10,58,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-15T15:52:33.214045+00:00,2026-08-15,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-15T15:52:33.214045+00:00,2026-08-15,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-15T15:52:33.214045+00:00,2026-08-15,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,61,8,58,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-15T15:52:33.214045+00:00,2026-08-15,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-15T15:52:33.214045+00:00,2026-08-15,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,89,11,62,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-16T15:52:33.214045+00:00,2026-08-16,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,29,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-16T15:52:33.214045+00:00,2026-08-16,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,59,7,62,0,4,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-16T15:52:33.214045+00:00,2026-08-16,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,61,0,4,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-16T15:52:33.214045+00:00,2026-08-16,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,4,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-16T15:52:33.214045+00:00,2026-08-16,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,86,11,60,0,4,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-17T15:52:33.214045+00:00,2026-08-17,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-17T15:52:33.214045+00:00,2026-08-17,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,55,7,58,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-17T15:52:33.214045+00:00,2026-08-17,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,67,9,63,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-17T15:52:33.214045+00:00,2026-08-17,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,62,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-17T15:52:33.214045+00:00,2026-08-17,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,89,11,62,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-18T15:52:33.214045+00:00,2026-08-18,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-18T15:52:33.214045+00:00,2026-08-18,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,60,7,63,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-18T15:52:33.214045+00:00,2026-08-18,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,61,9,58,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-18T15:52:33.214045+00:00,2026-08-18,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-18T15:52:33.214045+00:00,2026-08-18,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,86,11,60,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-19T15:52:33.214045+00:00,2026-08-19,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-19T15:52:33.214045+00:00,2026-08-19,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-19T15:52:33.214045+00:00,2026-08-19,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,66,9,63,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-19T15:52:33.214045+00:00,2026-08-19,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,39,5,64,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-19T15:52:33.214045+00:00,2026-08-19,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,89,11,63,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-20T15:52:33.214045+00:00,2026-08-20,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-20T15:52:33.214045+00:00,2026-08-20,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,57,7,61,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-20T15:52:33.214045+00:00,2026-08-20,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,62,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-20T15:52:33.214045+00:00,2026-08-20,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,61,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-20T15:52:33.214045+00:00,2026-08-20,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,84,10,58,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-21T15:52:33.214045+00:00,2026-08-21,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-21T15:52:33.214045+00:00,2026-08-21,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,57,7,61,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-21T15:52:33.214045+00:00,2026-08-21,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,68,9,64,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-21T15:52:33.214045+00:00,2026-08-21,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-21T15:52:33.214045+00:00,2026-08-21,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,89,11,63,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-22T15:52:33.214045+00:00,2026-08-22,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,17,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-22T15:52:33.214045+00:00,2026-08-22,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-22T15:52:33.214045+00:00,2026-08-22,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,69,9,65,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-22T15:52:33.214045+00:00,2026-08-22,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,36,5,59,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-22T15:52:33.214045+00:00,2026-08-22,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,85,11,60,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-23T15:52:33.214045+00:00,2026-08-23,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,30,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-23T15:52:33.214045+00:00,2026-08-23,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,56,7,59,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-23T15:52:33.214045+00:00,2026-08-23,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,64,9,61,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-23T15:52:33.214045+00:00,2026-08-23,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,40,5,64,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-23T15:52:33.214045+00:00,2026-08-23,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,89,11,62,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-24T15:52:33.214045+00:00,2026-08-24,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-24T15:52:33.214045+00:00,2026-08-24,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-24T15:52:33.214045+00:00,2026-08-24,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,63,9,60,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-24T15:52:33.214045+00:00,2026-08-24,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,37,5,61,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-24T15:52:33.214045+00:00,2026-08-24,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,91,11,63,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-25T15:52:33.214045+00:00,2026-08-25,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-25T15:52:33.214045+00:00,2026-08-25,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,57,7,61,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-25T15:52:33.214045+00:00,2026-08-25,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,61,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-25T15:52:33.214045+00:00,2026-08-25,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,39,5,64,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-25T15:52:33.214045+00:00,2026-08-25,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,93,11,65,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-26T15:52:33.214045+00:00,2026-08-26,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-26T15:52:33.214045+00:00,2026-08-26,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,58,7,62,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-26T15:52:33.214045+00:00,2026-08-26,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,64,9,61,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-26T15:52:33.214045+00:00,2026-08-26,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,39,5,64,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-26T15:52:33.214045+00:00,2026-08-26,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,93,11,65,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-27T15:52:33.214045+00:00,2026-08-27,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-27T15:52:33.214045+00:00,2026-08-27,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,60,7,64,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-27T15:52:33.214045+00:00,2026-08-27,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,68,9,64,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-27T15:52:33.214045+00:00,2026-08-27,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,61,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-27T15:52:33.214045+00:00,2026-08-27,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,87,11,61,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-28T15:52:33.214045+00:00,2026-08-28,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-28T15:52:33.214045+00:00,2026-08-28,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,61,7,65,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-28T15:52:33.214045+00:00,2026-08-28,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,65,9,61,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-28T15:52:33.214045+00:00,2026-08-28,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,61,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
2026-08-28T15:52:33.214045+00:00,2026-08-28,420015,Prisma Health Baptist Easley Hospital,SC,Pickens,109,12,87,11,61,0,5,3,1.38,4,DATA_CMS_GOV_CCN_KEYED
2026-08-29T15:52:33.214045+00:00,2026-08-29,420078,Prisma Health Greenville Memorial Hospital,SC,Greenville,814,112,694,109,134,7,31,18,2.18,4,DATA_CMS_GOV_CCN_KEYED
2026-08-29T15:52:33.214045+00:00,2026-08-29,420102,Prisma Health Patewood Hospital,SC,Greenville,72,8,60,7,64,0,5,3,1.25,5,DATA_CMS_GOV_CCN_KEYED
2026-08-29T15:52:33.214045+00:00,2026-08-29,420033,Prisma Health Greer Memorial Hospital,SC,Greenville,82,10,66,9,62,0,5,3,1.42,5,DATA_CMS_GOV_CCN_KEYED
2026-08-29T15:52:33.214045+00:00,2026-08-29,420037,Prisma Health Hillcrest Hospital,SC,Greenville,48,6,38,5,62,0,5,3,1.31,4,DATA_CMS_GOV_CCN_KEYED
